DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
GH202200000569,GHGE8AFL,GH,2022,569,GH2022DHS,116.2516098,132.088501,150.171402,169.2666626,224.8771515,17.63902473,19.34762383,19.97109985,17.70125961,21.53647614,36.24555588,35.58427048,35.23049927,36.49456787,35.79071808,12.70313931,11.9410305,12.3181715,12.35111427,12.14767075,5,265.6308594,0.231599927,0.22627154,0.23784323,0.219465286,0.234727651,0,0,0,0,0,32.96234894,7,0,0.041829187,0.027233385,0.12200363,0.518865228,0.70973146,28.88405991,28.94652176,28.77578735,29.52811241,29.26150131,29.75127411,20.47038651,43.99507904,6.622696877,42.34123993,0.506471574,0.491585135,0.514918745,0.167580545,0.133201003,0.603066504,0.569506288,0.673183441,0.113632031,0.085131548,34.87828445,35.12249756,35.23577881,35.1662178,35.16968918,28.50186729,29.12905121,29.04959488,28.96895218,29.06721687,22.1751442,23.18146896,22.91760826,22.81510544,23.02202034,0.327926219,21.52256393,22.30877304,22.32107544,22.56165504,22.73228645,4.412558079,4.27576685,4.187225342,4.363237858,4.301084995,77.83322144,82.72592926,83.62349701,77.23480988,92.63021088,862.2836304,930.8189697,1062.499756,1002.998413,1056.552734,27.28562546,29.2491684,31.40851593,31.36281586,29.88263512,27.59047318,26.16544724,25.71292877,26.09870529,27.64548111,28.03943062,26.88038635,47.35351563,403.1916504,462.5799866,406.6206665,438.820343,395.5687561,1589.553833,1714.277588,1837.164307,1938.74585,2008.230957,75.26239777,81.16783142,86.98628998,91.79598999,95.08597565,8.27127552,8.741142273,8.493578911,7.816000938,8.518576622
GH202200000570,GHGE8AFL,GH,2022,570,GH2022DHS,96.40592957,109.5392685,124.5351715,140.3706207,160.2138062,17.21655273,19.12681389,19.6485424,17.68292046,21.54281235,35.39500046,35.66600418,34.9548378,36.35429382,36.3540535,12.75015926,11.96591473,12.35057926,12.36398983,12.17472553,5,216.15625,0.222099602,0.214960471,0.243617132,0.217369378,0.244451717,0,0,0,0,0,42.89582062,7,0.203825802,0.041038983,0.026971975,0.101933464,0.490023524,0.743029296,28.26388168,28.71914291,28.26983261,29.34414864,29.2219429,36.72384644,40.43370438,65.94796753,6.719458103,56.38257217,0.514826238,0.527665496,0.51496917,0.23631154,0.174423918,0.642345071,0.723314762,0.76064384,0.194278046,0.126501113,34.86425018,35.09573364,35.19946671,35.11138535,35.13222122,28.45629501,29.08969879,28.99346161,28.90847778,29.01021385,22.11409187,23.12981796,22.84888649,22.74739647,22.95749474,0.001915847,21.13276482,21.77227974,21.58482552,22.33400536,22.08983231,4.472164631,4.333781719,4.241767883,4.417491436,4.358810902,76.99525452,82.89143372,83.34455872,78.114151,93.90104675,878.1596069,944.0150146,1040.73584,985.3391113,1070.125854,27.16005325,29.19704056,31.36537933,31.48889351,29.98847771,27.63704681,26.2406559,25.81014633,26.25555038,27.83771896,28.15481758,26.87844086,37.93359375,742.6820068,769.8214722,720.0270996,638.604126,575.2515259,3931.97998,4172.561035,4400.023438,4568.91748,4656.842285,186.1719055,197.562973,208.3328857,216.3297119,220.4927826,8.02709198,8.569932938,8.279024124,7.62948513,8.336631775
GH202200000571,GHGE8AFL,GH,2022,571,GH2022DHS,359.4015198,408.3626404,464.2673645,523.302002,426.7031555,16.93353081,18.91093254,19.33666801,17.59689331,21.38596535,35.03591156,35.08128738,35.23261642,36.18484879,35.57703781,12.78088856,11.99140644,12.37178802,12.38097477,12.19748306,5,221.6679688,0.206864774,0.203529924,0.238804638,0.208661065,0.235089138,0,0,0,0,0,42.19000626,7,0.203825802,0.040354893,0.026043251,0.096346915,0.533786774,0.746257007,28.00933647,28.36289406,28.5316391,29.06428909,28.83690262,41.59443283,46.71442032,117.525032,5.143829346,72.08821869,0.51175189,0.528525651,0.515153944,0.217863008,0.169655189,0.634978712,0.730178475,0.750773132,0.170757949,0.12132825,34.87189102,35.09872818,35.1955719,35.10802841,35.13025284,28.4487133,29.08012199,28.97824097,28.89644241,28.99609375,22.09100151,23.10732079,22.82378578,22.7270546,22.93276978,0.345496774,20.9827652,21.64450264,21.83065987,21.94372559,22.09676552,4.498886108,4.364351749,4.272497177,4.446831703,4.388527393,76.18202972,82.53395844,82.61585236,78.25041962,93.85289764,858.992981,925.6816406,1046.569214,1029.505737,1089.498779,27.10326004,29.13551712,31.32313728,31.47615433,29.97044563,27.63612556,26.23562813,25.77659798,26.22496033,27.83958626,28.16629791,26.86364746,14.35253906,639.7626953,682.2318726,694.4315186,600.3269043,598.4558105,3931.424561,4171.971191,4399.401855,4568.271973,4656.18457,186.1719208,197.562973,208.332901,216.3297272,220.4928131,7.899461746,8.454796791,8.163533211,7.54106617,8.245322227
GH202200000572,GHGE8AFL,GH,2022,572,GH2022DHS,181.2220154,206.0688019,234.5343018,264.6888733,335.1071777,16.56743622,18.56241226,18.87050438,17.47904205,20.98871994,35.76960754,35.4382515,35.29574966,36.40563583,35.90400314,12.82107925,12.03084564,12.40335655,12.42275715,12.23574924,5,206.9453125,0.231391281,0.22631377,0.252244204,0.226602778,0.238772064,0,0,0,0,0,42.09619141,7,0,0.041701414,0.02568222,0.095835544,0.629448533,0.720260203,28.41203308,28.50929832,28.46925926,29.11619186,28.99190521,37.93991852,67.23960114,64.08164978,6.915277004,51.64478683,0.491638184,0.51771462,0.515330613,0.186771125,0.137861863,0.574801981,0.636424601,0.681669533,0.134065285,0.089471422,34.91104126,35.13696671,35.22455215,35.15036011,35.16077805,28.46957588,29.09942245,28.99102974,28.91802788,29.00726318,22.0899601,23.10612106,22.8211956,22.72760391,22.92502975,0.149321958,21.05445671,21.58034706,21.64276695,21.82674789,22.07980919,4.528761864,4.396716118,4.308868885,4.480251789,4.421571255,75.02997589,81.61366272,81.31053162,78.3105011,92.80312347,835.5692139,918.3684692,1040.221802,983.4090576,1063.689331,27.14598274,29.18843651,31.45336723,31.62924004,30.17344666,27.83567047,26.37153053,25.85154915,26.27789497,27.85209846,28.12496185,26.84982872,28.6171875,703.2989502,857.8726807,675.4825439,729.5934448,624.8085327,3714.738281,3950.37085,4176.079102,4348.59668,4446.753418,175.9608154,187.1223297,197.813736,205.985611,210.6351166,7.776623249,8.316581726,8.039459229,7.47778368,8.152256966
GH202200000573,GHGE8AFL,GH,2022,573,GH2022DHS,720.6759033,818.8532104,930.9540405,1049.330933,1289.807983,16.71558571,18.72322845,19.07574081,17.53133202,21.19997215,35.31177902,35.1875,35.23350525,36.21250153,35.69614029,12.80412388,12.01241398,12.3889761,12.40021706,12.21744823,5,236.6728516,0.207117438,0.197865114,0.235886469,0.208163887,0.224483415,0,0,0,0,0,53.35499191,7,0,0.038894463,0.024807105,0.092691146,0.571990252,0.735991836,28.13837051,28.3043232,28.47921944,29.03736115,28.82759857,51.17736053,40.50962067,156.3067627,4.611882687,84.43608856,0.494666994,0.524505079,0.515330076,0.195230126,0.147083282,0.584312499,0.670715988,0.699626446,0.143596709,0.098253891,34.88754272,35.1121521,35.20407867,35.12096405,35.13971329,28.45343018,29.0834198,28.97777748,28.89974022,28.99522591,22.0834198,23.09974098,22.81510544,22.72074699,22.92226601,1.786779761,20.96496201,21.42114639,21.72492981,21.86222267,21.95905685,4.517838478,4.385416985,4.294921875,4.467925549,4.409678936,75.51831818,82.10916138,81.92881775,78.32868958,93.48506927,850.1873779,918.9796753,1036.604126,1012.5401,1077.265015,27.07759857,29.09940529,31.30394936,31.4643383,29.9681797,27.6388607,26.2148056,25.73986626,26.18754768,27.80981255,28.13113976,26.83394241,6.41015625,2064.175781,2310.1875,1602.532715,2150.832031,2418.166992,3930.866699,4171.379395,4398.777344,4567.623535,4655.523926,186.1719208,197.562973,208.332901,216.3297119,220.4928131,7.817343712,8.370364189,8.083654404,7.491427898,8.184891701
GH202200000574,GHGE8AFL,GH,2022,574,GH2022DHS,663.5580444,753.9542236,857.1704102,966.1651611,1174.083252,16.7820015,18.74874115,19.12714386,17.54636383,21.17166328,35.67049026,35.13750076,35.27274323,36.51249695,35.60343933,12.79743958,12.009202,12.38576412,12.40316868,12.21540833,5,236.8691406,0.222928032,0.225807816,0.248959377,0.220198601,0.241932765,0,0,0,0,0,47.05213547,7,0,0.038986795,0.025057964,0.094752334,0.576727092,0.723342538,28.37435722,28.38505173,28.60265541,29.26513863,28.94947815,45.69592285,38.13620377,91.55196381,5.345104694,58.44221115,0.487372369,0.516455412,0.515031219,0.180322394,0.135765776,0.564084172,0.627984643,0.67189616,0.1269456,0.087632589,34.89544296,35.12322235,35.21619034,35.13736725,35.15126038,28.46514893,29.09618187,28.99184036,28.91484451,29.00824738,22.09800339,23.11401939,22.83042526,22.73420143,22.93585014,1.635555863,21.07822037,21.6326046,21.9325695,22.0177784,22.29551506,4.509895802,4.375738144,4.286501884,4.459331512,4.400650978,75.68506622,82.0395813,81.98854065,78.24505615,93.1690979,849.5623169,928.7712402,1037.645752,992.9568481,1069.682861,27.12648201,29.14043617,31.35674286,31.49474144,30.03982162,27.68717003,26.26490593,25.76442528,26.20202065,27.78822327,28.10296059,26.8357029,9.706054688,1316.793213,1393.741943,1328.043579,1391.846436,1559.714355,3930.866455,4171.378906,4398.777344,4567.623535,4655.523438,186.1719208,197.562973,208.3329163,216.3297272,220.4928131,7.860112667,8.401032448,8.119314194,7.52835083,8.213715553
GH202200000575,GHGE8AFL,GH,2022,575,GH2022DHS,663.5580444,753.9542236,857.1704102,966.1651611,1174.083252,16.7820015,18.74874115,19.12714386,17.54636383,21.17166328,35.67049026,35.13750076,35.27274323,36.51249695,35.60343933,12.79743958,12.009202,12.38576412,12.40316868,12.21540833,5,236.8691406,0.222928032,0.225807816,0.248959377,0.220198601,0.241932765,0,0,0,0,0,47.05213547,7,0,0.038986795,0.025057964,0.094752334,0.576727092,0.723342538,28.37435722,28.38505173,28.60265541,29.26513863,28.94947815,45.69592285,38.13620377,91.55196381,5.345104694,58.44221115,0.487372369,0.516455412,0.515031219,0.180322394,0.135765776,0.564084172,0.627984643,0.67189616,0.1269456,0.087632589,34.89544296,35.12322235,35.21619034,35.13736725,35.15126038,28.46514893,29.09618187,28.99184036,28.91484451,29.00824738,22.09800339,23.11401939,22.83042526,22.73420143,22.93585014,1.635555863,21.07822037,21.6326046,21.9325695,22.0177784,22.29551506,4.509895802,4.375738144,4.286501884,4.459331512,4.400650978,75.68506622,82.0395813,81.98854065,78.24505615,93.1690979,849.5623169,928.7712402,1037.645752,992.9568481,1069.682861,27.12648201,29.14043617,31.35674286,31.49474144,30.03982162,27.68717003,26.26490593,25.76442528,26.20202065,27.78822327,28.10296059,26.8357029,9.706054688,1316.793213,1393.741943,1328.043579,1391.846436,1559.714355,3930.866455,4171.378906,4398.777344,4567.623535,4655.523438,186.1719208,197.562973,208.3329163,216.3297272,220.4928131,7.860112667,8.401032448,8.119314194,7.52835083,8.213715553
GH202200000576,GHGE8AFL,GH,2022,576,GH2022DHS,74.06108856,84.15039063,95.67056274,107.835701,129.3855591,18.28077507,20.07632828,20.96161461,18.00369263,22.54069901,35.06429291,34.26393509,36.3850975,36.20185089,35.96660614,12.64147854,11.86536503,12.26866341,12.26552391,12.07769108,5,233.3535156,0.239824444,0.226997405,0.245295703,0.232866257,0.248210743,0,0,0,0,0,35.54161453,7,0,0.047239821,0.029298475,0.120942913,0.347419977,0.738304019,28.2530117,28.0637722,29.02609634,29.1437664,29.10230255,38.0032959,40.5304985,57.69264221,7.208931446,44.9684906,0.516844451,0.526950538,0.514120936,0.230020389,0.199061558,0.657594562,0.75911963,0.778914034,0.187049747,0.157651111,34.77796555,35.0181694,35.14453125,35.03042603,35.07348251,28.42041397,29.06033134,28.98101807,28.87664986,29.00130272,22.13648796,23.15280724,22.87586784,22.76490211,22.99579048,0,21.4417305,21.86361122,21.66709518,22.08568382,22.23799706,4.385170937,4.2379632,4.137948513,4.320269108,4.261617661,80.1643219,85.08274078,86.73807526,77.7808075,96.05983734,952.7279053,953.5275879,1085.678345,988.3036499,1086.486084,27.06084251,29.17834473,31.29354286,31.23871803,29.69617462,27.29525185,26.02056694,25.5239296,25.99812317,27.51909256,28.05242538,26.77348709,26.86132813,326.6412048,324.0325012,298.6381836,336.1950378,339.0232239,2590.968262,2749.498291,2899.384277,3010.676514,3068.614502,122.5918274,130.0926819,137.1845551,142.4503479,145.1916962,8.392169952,8.96139431,8.642803192,7.838896275,8.607909203
GH202200000577,GHGE8AFL,GH,2022,577,GH2022DHS,252.940033,287.3979492,326.7426758,368.2901306,450.345459,17.78345108,19.67695808,20.38521957,17.8362999,22.22326088,35.47469711,34.96809006,35.54574966,36.15805817,36.38193512,12.69579029,11.91449738,12.30564213,12.29813385,12.11883736,5,224.0917969,0.226910233,0.223053813,0.240296528,0.218880206,0.241874799,0,0,0,0,0,32.72309494,7,0.480399191,0.045894828,0.02928878,0.111443028,0.404638439,0.765661478,28.47357941,28.33854103,28.50881195,29.13081551,29.17832947,37.35980606,39.68454361,51.02471924,8.547196388,44.23337173,0.509328783,0.527695298,0.514469683,0.225648329,0.185687929,0.633477747,0.753960967,0.763687074,0.181065455,0.141011,34.79796219,35.03229141,35.14297104,35.03623962,35.07860184,28.41523552,29.05008698,28.96041679,28.86571121,28.98550415,22.10217094,23.11779594,22.83732605,22.73810768,22.95976639,0.498765141,21.4724617,21.708992,21.47187424,22.10357666,21.97472572,4.425477505,4.286111355,4.187283039,4.366536617,4.30759573,78.70025635,84.33763123,85.35868073,77.88285828,95.7288208,931.7075195,954.4363403,1053.77002,1000.270569,1104.625854,27.07229996,29.1740284,31.37616539,31.46434021,29.8992672,27.5463295,26.25872421,25.71875763,26.16959,27.75863457,28.21024895,26.86558723,2.870117188,1543.683716,1278.701416,1966.703491,1639.515015,1698.004761,3418.631592,3627.802734,3825.568604,3972.412354,4048.85791,161.9380798,171.8463593,181.214386,188.1702728,191.7914429,8.181371689,8.76321125,8.453167915,7.697191715,8.458016396
GH202200000578,GHGE8AFL,GH,2022,578,GH2022DHS,126.4864349,143.7893829,163.5633087,184.5455627,212.0726776,17.89328575,19.87265778,20.60466957,17.82723999,22.66315079,36.09090805,34.89135361,35.53541565,36.90216064,36.32563019,12.69908905,11.91901112,12.29765606,12.26289082,12.10390663,5,233.0253906,0.228004545,0.22823438,0.24702552,0.224985942,0.240008086,0,0,0,0,0,34.17088318,7,0,0.045081817,0.026451539,0.106718168,0.425283939,0.74412775,28.70727348,28.22265625,28.51301956,29.42712212,29.11286736,35.06170273,73.88780975,63.9173317,7.001638412,57.37546921,0.520919144,0.528420269,0.514325082,0.286660939,0.228108913,0.67801404,0.830371737,0.817312181,0.263235539,0.193573147,34.75091171,34.984375,35.0773468,34.96523285,35.02981949,28.36783981,28.99765587,28.89999962,28.81119919,28.94557381,22.05182266,23.06536484,22.77968788,22.70234299,22.92591095,0.010132895,21.32363701,21.55395889,21.49062538,21.95208359,21.90010452,4.412109375,4.28125,4.176692963,4.355598927,4.294921875,78.94713593,85.07981873,86.05937195,77.6483078,97.33646393,946.1880493,946.1871338,1039.31189,961.6253662,1071.59436,27.02421379,29.17713356,31.40011215,31.4610672,29.93102646,27.521492,26.22336578,25.5819664,26.11243629,27.62781334,28.3236618,26.95890617,49.16601563,326.3881531,349.2544556,305.7899475,322.4593506,314.4278259,2618.931641,2793.111328,2961.207764,3092.962158,3172.034668,123.932106,132.1745758,140.1291656,146.3639984,150.1058502,8.117968559,8.756822586,8.441328049,7.616653442,8.42647171
GH202200000579,GHGE8AFL,GH,2022,579,GH2022DHS,92.34528351,104.9254379,119.2897034,134.4581604,165.0850067,16.98114014,19.06390953,19.4699688,17.51962662,21.8149662,35.63814163,35.05089951,35.40340424,36.4201889,36.24986267,12.77999115,11.98637199,12.36085129,12.33337688,12.17821217,5,249.4052734,0.22647424,0.224308863,0.242869258,0.222459719,0.243282869,0,0,0,0,0,36.93522263,7,0.004159213,0.043909509,0.027773021,0.096247442,0.514606535,0.77837199,28.30526543,28.26977348,28.37873268,29.21056366,29.18699837,34.57540131,40.55819702,53.37615585,7.090681553,45.25382614,0.4992733,0.529080868,0.515016973,0.237381548,0.177233756,0.611673236,0.776495457,0.761563897,0.195977047,0.131249905,34.80334473,35.02326584,35.1169281,35.00863647,35.0593338,28.38207626,29.0052948,28.90555573,28.81883812,28.93654633,22.02335167,23.03689384,22.75607681,22.67526054,22.88112068,0.053120643,20.97238541,21.48864555,21.35406113,22.00093842,22.12413406,4.494400978,4.372916698,4.272873402,4.448307514,4.389713764,76.3200531,83.36489105,83.19271088,77.93268585,95.76145935,888.5213013,925.5418701,1028.333618,984.3962402,1073.103638,27.09865379,29.1928997,31.44309998,31.59428024,30.06290817,27.69223022,26.3329525,25.67518997,26.2073307,27.69312477,28.31653595,27.01875687,44.31152344,645.4398193,635.0023193,612.5886841,585.8501587,517.5803833,2589.158936,2747.578125,2897.359619,3008.573975,3066.471436,122.5918427,130.0926971,137.1845703,142.4503632,145.1916962,7.812829494,8.43057251,8.13014698,7.429674149,8.204283714
GH202200000580,GHGE8AFL,GH,2022,580,GH2022DHS,109.8598938,124.9233856,142.146347,160.4709015,177.7979431,16.58187485,18.68482399,18.95993042,17.41058922,21.35358047,35.70215988,35.09135437,35.83939362,36.05757141,35.76004028,12.81636333,12.0181427,12.39158058,12.3765192,12.21588516,5,239.4736328,0.222305492,0.218033671,0.241898775,0.224313006,0.250060618,0,0,0,0,0,37.15548325,7,0,0.040205751,0.025020743,0.088957727,0.572318435,0.752658725,28.35674286,28.27284622,28.84580612,29.07953072,29.06383896,36.61388397,70.35118103,83.0898056,5.229307175,64.51764679,0.49642083,0.529274285,0.515359998,0.229809165,0.160638407,0.599293411,0.736584067,0.721543789,0.185972229,0.112438075,34.84405518,35.06007004,35.15356064,35.05299377,35.09049606,28.40525246,29.02769089,28.92569542,28.84192848,28.9478302,22.02769089,23.04192734,22.76198006,22.67647552,22.87460899,0.199062988,21.01132584,21.45433998,21.85222244,22.10149384,22.36763954,4.531119823,4.410416603,4.314453125,4.487977505,4.430251598,75.13446045,82.4078598,81.80173492,78.13832855,94.60173798,879.3336182,918.2918091,1023.376099,983.3128052,1053.277466,27.08992004,29.16001701,31.42611313,31.6017704,30.09723091,27.74469948,26.28463364,25.7035408,26.22355461,27.77537727,28.27088737,26.95915794,40.61328125,531.1694946,560.0397949,599.9597168,663.4929199,748.2495728,3930.866455,4171.378906,4398.777344,4567.623535,4655.523438,186.1719208,197.562973,208.3329163,216.3297272,220.4928131,7.699531078,8.293176651,8.001831055,7.374995708,8.11611557
GH202200000581,GHGE8AFL,GH,2022,581,GH2022DHS,121.7161865,138.6430664,158.0527649,179.0367432,200.6806641,16.40886497,18.50817108,18.7344532,17.38152504,21.10943604,36.16389084,35.250103,36.0264473,36.26357651,36.1006279,12.83401394,12.03515625,12.40720558,12.40285015,12.23567772,5,222.921875,0.217532128,0.214727908,0.235877365,0.222999126,0.238630742,0,0,0,0,0,34.7797966,7,0,0.038894802,0.024521813,0.088230267,0.61235559,0.736342251,28.55817604,28.35733223,28.95842171,29.11258125,29.23688889,33.47432709,142.5399017,86.55571747,3.422021866,85.88389587,0.517864466,0.529653192,0.515527666,0.278220803,0.189222217,0.66680783,0.778701901,0.794855058,0.25113982,0.143735841,34.87293243,35.08900452,35.17959976,35.08754349,35.11532211,28.42544937,29.04887199,28.94351768,28.86380386,28.96206665,22.03891754,23.05385017,22.77239609,22.68469429,22.87964439,0.062675826,20.95246124,21.46455956,21.8903923,21.961586,22.37314987,4.546455383,4.424074173,4.331177711,4.503428936,4.445818901,74.60217285,81.88153076,81.14224243,78.27646637,93.84873199,856.4365234,906.888855,1027.937256,971.1671753,1067.001831,27.09099388,29.14904213,31.42567062,31.6317215,30.12939644,27.80296135,26.32029533,25.76911736,26.25839996,27.87249184,28.23833847,26.91174316,46.7265625,654.6512451,682.3269653,870.0093994,868.2456665,1001.164063,4032.217773,4454.689941,4897.348145,5313.789551,5663.195313,190.9992523,211.0110474,231.9790039,251.7051239,268.2558594,7.659600735,8.235908508,7.950268745,7.365614891,8.081051826
GH202200000582,GHGE8AFL,GH,2022,582,GH2022DHS,43.52492905,49.45430756,56.22459412,63.37391663,73.50456238,21.72603416,21.19210815,22.1901989,18.62124825,23.88555908,32.37306976,33.78562546,34.19729233,34.40351486,35.22322464,11.65533924,11.11861992,11.33333397,11.5703125,11.16119766,7,312.0546875,0.286180675,0.270452589,0.2750974,0.287784874,0.288705409,0,0,0,0,0,21,8,0,0.060169883,0.036059834,0.200020313,0.413391501,0.460267395,26.64465904,27.55322838,27.78421974,27.9884758,28.84244728,12.21767902,34.68044281,26.59584618,4.016131401,18.19162178,0.508218706,0.475634426,0.509936392,0.433070511,0.340650409,0.690477729,0.594289482,0.811837554,0.487358242,0.36501652,33.6488266,33.98020935,34.12018204,34.15195465,34.15716171,27.80117226,28.39609337,28.42083359,28.34023476,28.55325508,21.99349022,22.86158943,22.78684998,22.58164024,22.99596405,0,20.91625023,21.32083321,21.37114525,21.57343864,22.46166992,3.928125143,3.821354151,3.794010401,3.956249952,3.92539072,85.34257507,80.98255157,84.18984222,73.6703186,93.76015472,968.3748779,945.1252441,1204.561646,887.6256104,980.7999268,27.12490463,29.25564957,30.49795532,29.75391006,28.38197136,26.68618774,25.3880806,24.98295593,25.52248955,26.69160843,27.28434944,26.44175339,55.43652344,91.49142456,97.3403244,110.9907684,112.5005951,113.2613449,822.2932129,887.6837158,952.34729,1006.200989,1043.619629,38.77433395,41.85774994,44.90689087,47.44630051,49.21073532,10.20266914,10.0663147,9.578866959,9.522512436,10.05167961
GH202200000583,GHGE8AFL,GH,2022,583,GH2022DHS,60.97538757,69.28203583,78.76673126,88.78243256,100.0352554,21.4006424,20.74614143,21.91277695,18.30947304,23.42583084,33.07646561,34.01831055,34.25435257,35.36543655,35.3158493,11.74434376,11.20243073,11.41364288,11.66458321,11.24687481,7,297.5019531,0.284593672,0.267175674,0.272873908,0.283476919,0.301656544,0,0,0,0,0,21,8,0,0.062219936,0.036860164,0.19717133,0.380670786,0.500056446,27.06539726,27.70802689,27.97190285,28.43117142,28.8269043,14.6625967,54.60308075,49.17354202,5.275191307,24.37906265,0.507074058,0.468633592,0.510480344,0.355831474,0.287457645,0.685060799,0.578377545,0.785843194,0.365802258,0.28216958,33.73132324,34.06912613,34.18441772,34.22816849,34.22280121,27.8387146,28.44412613,28.44730949,28.37102127,28.57696915,21.98698044,22.86669731,22.77077484,22.56358528,22.97592545,0.000232298,21.05433083,21.39774323,21.68945694,21.4969101,22.3379612,3.994430065,3.893779039,3.858810902,4.025926113,3.989814758,85.48336029,80.78088379,84.55726624,73.71258545,93.46472931,990.507019,934.2915039,1158.472656,887.7980957,982.3834839,27.08188248,29.36000061,30.73444939,30.04077339,28.64554977,26.88443756,25.55521584,25.10524368,25.59578896,26.83167458,27.37452126,26.43544769,52.37011719,89.10635376,95.33757019,83.51024628,79.34074402,79.89017487,901.3790283,970.6972656,1038.77417,1094.622681,1132.211792,42.52483368,45.79509735,49.00679398,51.64159012,53.41495132,10.08086491,10.01318836,9.544015884,9.460993767,9.990922928
GH202200000584,GHGE8AFL,GH,2022,584,GH2022DHS,38.41083145,43.64611435,49.62541199,55.94102097,63.16778946,20.68955994,19.85767746,21.07246399,17.70656204,22.62092018,33.58672333,34.27423477,35.03324509,35.83325958,35.64293671,11.81309319,11.27673626,11.46642113,11.75208378,11.31562519,7,239.0791016,0.276100963,0.245208278,0.277588129,0.267102033,0.283614665,0,0,0,0,0,28,8,0,0.068274133,0.038777955,0.223562986,0.468708575,0.508471072,27.14570427,27.87410736,28.04734039,28.64645004,28.84864426,13.04773331,64.64242554,40.81448746,4.273982525,12.2874279,0.498366147,0.4671745,0.510593951,0.404716849,0.287178189,0.653748631,0.564067543,0.743654013,0.439826071,0.280994773,33.8486824,34.19690323,34.3045578,34.37747574,34.38669205,27.92135429,28.5385704,28.53897476,28.46615982,28.69919014,22.03559113,22.92016792,22.83813667,22.6253891,23.0710659,0.001313199,20.70468521,21.47398186,21.0614357,21.45964241,22.05435371,4.099291325,3.993084669,3.958116293,4.129398346,4.098842621,84.81253052,79.29338837,83.40726471,73.1174469,92.71958923,1027.140747,958.97229,1127.472046,890.6809692,985.2279053,27.15186882,29.4434433,30.90546989,30.21416092,28.88750076,27.15694046,25.8708744,25.41393471,25.93188667,27.07579041,27.61676216,26.59921074,99.63867188,108.028244,118.686264,94.68902588,87.94602203,84.33381653,901.2648926,970.5744019,1038.6427,1094.484131,1132.068481,42.52483368,45.79509735,49.00679779,51.64159012,53.41495132,9.908434868,9.769438744,9.191932678,9.255716324,9.765784264
