sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,elec_norm,water_norm,sanitation_norm,aid_norm,pov_norm,lit_norm,priority_score,priority_tier
343,EASTERN,EAST AKIM MUNICIPAL,ABUAKWA STATE COLLEGE,KIBI,MIXED,DAY/BOARDING,abuakwastateshs@ges.gov.gh,C,No,6.1745636,-0.5434439,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
368,EASTERN,LOWER MANYA KROBO,KROBO GIRLS SENIOR HIGH SCHOOL,ODUMASE,FEMALE,DAY/BOARDING,krobogirlsshs@ges.gov.gh,C,No,7.190168,0.337969,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
369,EASTERN,LOWER MANYA KROBO,AKUSE METHODIST SENIOR HIGH/TECH SCHOOL,AKUSE,MIXED,DAY/BOARDING,akusemethodistshst@ges.gov.gh,C,No,6.6809248,-1.1073406,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
342,EASTERN,EAST AKIM MUNICIPAL,AKIM ASAFO SENIOR HIGH SCHOOL,AKIM ASAFO,MIXED,DAY/BOARDING,akimasafoshs@ges.gov.gh,C,No,6.05,-0.6,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
341,EASTERN,EAST AKIM MUNICIPAL,OFORI PANIN SENIOR HIGH SCHOOL,KUKURANTUMI,MIXED,DAY/BOARDING,oforipaninshs@ges.gov.gh,C,No,5.5950893,-0.277005,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
367,EASTERN,LOWER MANYA KROBO,AKRO SENIOR HIGH/TECH SCHOOL,ODUMASE,MIXED,DAY/BOARDING,akroshst@ges.gov.gh,C,No,6.6556435,-1.1071968,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.2747252747252744,0.7812855833310709,0.3861976638918832,STABLE
360,EASTERN,KWAHU SOUTH,BEPONG SENIOR HIGH SCHOOL,BEPONG,MIXED,DAY/BOARDING,bepongshs@ges.gov.gh,C,No,5.5950893,-0.277005,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1342648503010946,0.2747252747252744,0.7812855833310709,0.3857744616028999,STABLE
359,EASTERN,KWAHU SOUTH,"ST. PAUL'S SENIOR HIGH SCHOOL, ASAKRAKA KWAHU",ASAKRAKA- KWAHU,MIXED,DAY/BOARDING,stpaulskwahushs@ges.gov.gh,C,No,5.6457771,-0.0078533,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1342648503010946,0.2747252747252744,0.7812855833310709,0.3857744616028999,STABLE
362,EASTERN,KWAHU SOUTH,KWAHU RIDGE SENIOR HIGH SCHOOL,OBO-KWAHU,MIXED,DAY/BOARDING,kwahuridgeshs@ges.gov.gh,C,No,6.55,-0.75,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1342648503010946,0.2747252747252744,0.7812855833310709,0.3857744616028999,STABLE
361,EASTERN,KWAHU SOUTH,MPRAESO SENIOR HIGH SCHOOL,MPRAESO,MIXED,DAY/BOARDING,mpraesoshs@ges.gov.gh,C,No,6.55,-0.75,16272.791208791208,0.1098901098901098,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1342648503010946,0.2747252747252744,0.7812855833310709,0.3857744616028999,STABLE
312,EASTERN,AKYEMANSA,AYIREBI SENIOR HIGH SCHOOL,AYIREBI,MIXED,DAY/BOARDING,ayirebishs@ges.gov.gh,C,No,5.9668857,-0.9929572,14879.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.8066051446010755,0.385109971791802,STABLE
311,EASTERN,AKYEMANSA,AKOKOASO SENIOR HIGH/TECH SCHOOL,AKIM AKOKOASO,MIXED,DAY/BOARDING,akokoasoshs@ges.gov.gh,C,No,6.6556435,-1.1071968,14879.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.8066051446010755,0.385109971791802,STABLE
680,WESTERN,MPOHOR WASSA EAST,DABOASE SENIOR HIGH/TECH SCHOOL,DABOASE,MIXED,DAY/BOARDING,daboaseshst@ges.gov.gh,C,No,5.15,-1.9,8902.0,0.1,0.8733405847238485,0.9107042530291726,0.7280866362388649,0.2194244572394683,0.25,0.9151831129196336,0.3849732250768582,STABLE
620,VOLTA,HO MUNICIPAL,E.P.C. MAWUKO GIRLS SENIOR HIGH SCHOOL,HO,FEMALE,DAY/BOARDING,epcmawukogirlsshs@ges.gov.gh,C,No,7.190168,0.337969,21990.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.6774269728237174,0.384596513324972,STABLE
636,VOLTA,HOHOE MUNICIPAL,ALAVANYO SENIOR HIGH/TECH SCHOOL,ALAVANYO- KPEME,MIXED,DAY/BOARDING,alavanyoshst@ges.gov.gh,C,No,7.15,0.47,21990.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.6774269728237174,0.384596513324972,STABLE
597,VOLTA,AFADZTO SOUTH,ST. DANIEL COMBONI TECH/VOC INST.,LIATI,MIXED,DAY/BOARDING,stdanielcombonitechvocinst@ges.gov.gh,C,No,,,21990.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.6774269728237174,0.384596513324972,STABLE
634,VOLTA,HOHOE MUNICIPAL,E. P. SENIOR HIGH SCHOOL,HOHOE,MIXED,DAY/BOARDING,epshs@ges.gov.gh,C,No,7.156065,0.4744725,21990.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.6774269728237174,0.384596513324972,STABLE
637,VOLTA,HOHOE MUNICIPAL,AFADJATO SENIOR HIGH/TECH SCHOOL,GBLEDI- GBOGAME,MIXED,DAY/BOARDING,afadjatoshst@ges.gov.gh,C,No,5.8771706,0.3662603,21990.0,0.1,0.7914492004877008,0.679466878365296,0.6563659258367609,0.1201581073349849,0.25,0.6774269728237174,0.384596513324972,STABLE
385,EASTERN,UPPER WEST AKIM,ADEISO PRESBY SENIOR HIGH SCHOOL,ADEISO,MIXED,DAY/BOARDING,presbyadeisoshs@ges.gov.gh,C,No,5.95,-0.5,15728.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7911822409533498,0.3812542458798706,STABLE
386,EASTERN,UPPER WEST AKIM,KWAOBAAH NYANOA COMM. SENIOR HIGH SCHOOL,NYANOA,MIXED,DAY,kwaobaahnyanoacommshs@ges.gov.gh,C,No,5.95,-0.5,15728.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7911822409533498,0.3812542458798706,STABLE
337,EASTERN,EAST AKIM,ST. PAUL'S TECH. SCHOOL,KUKURANTUMI,MIXED,DAY/BOARDING,st.paulstechshs@ges.gov.gh,C,No,6.05,-0.6,16375.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0302082702925718,0.25,0.7794288620839994,0.3810143962738054,STABLE
230,CENTRAL,AJUMAKO/ ENYAN/ESIAM,BISEASE SENIOR HIGH/COMM. SCHOOL,BISEASE,MIXED,DAY/BOARDING,biseaseshscomshs@ges.gov.gh,C,No,5.4,-1.1,13149.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.8380322627525069,0.3805485117743513,STABLE
358,EASTERN,KWAHU EAST,"ST. PETER'S SENIOR HIGH SCHOOL, NKWATIA",NKWATIA,MALE,DAY/BOARDING,stpetersshs@ges.gov.gh,C,No,6.8,-0.48,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
355,EASTERN,KWAHU EAST,ABETIFI PRESBY SENIOR HIGH SCHOOL,ABETIFI,MIXED,DAY/BOARDING,abetifipresbyshs@ges.gov.gh,C,No,6.3096027,-0.7248455,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
353,EASTERN,KWAHU EAST,"ST. DOMINIC'S SENIOR HIGH/TECH SCHOOL, PEPEASE",PEPEASE,MIXED,DAY/BOARDING,stdominicsshs@ges.gov.gh,C,No,,,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
356,EASTERN,KWAHU EAST,KWAHU TAFO SENIOR HIGH SCHOOL,KWAHU TAFO,MIXED,DAY/BOARDING,kwahutafoshs@ges.gov.gh,C,No,6.8,-0.48,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
354,EASTERN,KWAHU EAST,ABETIFI TECH. INST.,ABETIFI,MIXED,DAY/BOARDING,abetifitechinst@ges.gov.gh,C,No,6.6703699,-0.756094,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
357,EASTERN,KWAHU EAST,NKWATIA PRESBY SENIOR HIGH/COMM SCHOOL,NKWATIA,MIXED,DAY/BOARDING,presbynkwatiacomshs@ges.gov.gh,C,No,6.8,-0.48,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1201581073349849,0.25,0.7721806423484958,0.3765038462286572,STABLE
363,EASTERN,KWAHU SOUTH,ST. JOSEPH'S TECH. INST. (Eastern),KWAHU-TAFO,MIXED,DAY/BOARDING,stjosephstechinstkwahu@ges.gov.gh,C,No,6.653337,-0.6710365,16774.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.1342648503010946,0.25,0.7721806423484958,0.3760806439396739,STABLE
68,ASHANTI,BOSOME FREHO,BOSOME SENIOR HIGH/TECH. SCHOOL,ASIWA,MIXED,DAY/BOARDING,bosomeshst@ges.gov.gh,C,No,6.6556435,-1.1071968,9893.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8971806423484958,0.3749165180924542,STABLE
269,CENTRAL,GOMOA EAST,GOMOA GYAMAN SENIOR HIGH SCHOOL,GOMOA GYAMAN,MIXED,DAY,gomoagyamanshs@ges.gov.gh,C,No,5.5009936,-0.7618399,14933.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.8056241825316088,0.3724464917191268,STABLE
286,CENTRAL,TWIFO HEMANG LOWER DENKYIRA,JUKWA SENIOR HIGH SCHOOL,JUKWA,MIXED,DAY/BOARDING,jukwashs@ges.gov.gh,C,No,5.4234565,-0.9611574,14933.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.8056241825316088,0.3724464917191268,STABLE
267,CENTRAL,GOMOA CENTRAL,OGYEEDOM COMM SENIOR HIGH/TECH SCHOOL,GOMOA AFRANSI,MIXED,DAY,ogyeedomcommshst@ges.gov.gh,C,No,5.28,-0.88,14933.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.8056241825316088,0.3724464917191268,STABLE
239,CENTRAL,ASSIN NORTH MUNICIPAL,ASSIN STATE COLLEGE,ASSIN BEREKU,MIXED,DAY/BOARDING,assinstateshs@ges.gov.gh,C,No,5.7,-1.15,15266.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7995749164365644,0.3709341751953657,STABLE
238,CENTRAL,ASSIN NORTH MUNICIPAL,ASSIN NORTH SENIOR HIGH/TECH SCHOOL,ASSIN ASEMPANEYE,MIXED,DAY/BOARDING,assinnorthshst@ges.gov.gh,C,No,5.7,-1.15,15266.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7995749164365644,0.3709341751953657,STABLE
240,CENTRAL,ASSIN NORTH MUNICIPAL,GYAASE COMMUNITY SENIOR HIGH SCHOOL,ASSIN- AKONFUDI,MIXED,DAY,gyaasecommunityshs@ges.gov.gh,C,No,5.7,-1.15,15266.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7995749164365644,0.3709341751953657,STABLE
290,CENTRAL,UPPER DENKYIRA WEST,DIASO SENIOR HIGH SCHOOL,DIASO,MIXED,DAY/BOARDING,diasoshs@ges.gov.gh,C,No,5.9,-1.75,15850.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7889659933149251,0.3682819444149559,STABLE
291,CENTRAL,UPPER DENKYIRA WEST,AYANFURI SENIOR HIGH SCHOOL,AYANFURI,MIXED,DAY,ayanfurishs@ges.gov.gh,C,No,5.9,-1.75,15850.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7889659933149251,0.3682819444149559,STABLE
17,ASHANTI,ADANSI NORTH,FOMENA T.I. AHMAD SENIOR HIGH SCHOOL,FOMENA,MIXED,DAY/BOARDING,t.i.ahmadiyyafomenashs@ges.gov.gh,C,No,6.28,-1.55,11775.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.0974503632262882,0.25,0.8629922976311583,0.3670506642363807,STABLE
20,ASHANTI,ADANSI NORTH,BODWESANGO SENIOR HIGH SCHOOL,BODWESANGO,MIXED,DAY/BOARDING,bodwesangoshs@ges.gov.gh,C,No,5.9668857,-0.9929572,11775.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.0974503632262882,0.25,0.8629922976311583,0.3670506642363807,STABLE
19,ASHANTI,ADANSI NORTH,DOMPOASE SENIOR HIGH SCHOOL,DOMPOASE,MIXED,DAY/BOARDING,dompoaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,11775.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.0974503632262882,0.25,0.8629922976311583,0.3670506642363807,STABLE
18,ASHANTI,ADANSI NORTH,ASARE BEDIAKO SENIOR HIGH SCHOOL,AKROKERRI,MIXED,DAY/BOARDING,asarebediakoshs@ges.gov.gh,C,No,6.28,-1.55,11775.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.0974503632262882,0.25,0.8629922976311583,0.3670506642363807,STABLE
390,EASTERN,YILO KROBO,YILO KROBO SENIOR HIGH/COMM SCHOOL,SOMANYA,MIXED,DAY/BOARDING,yilokroboshscomm@ges.gov.gh,C,No,6.06,-0.06,19241.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0683560362516314,0.25,0.7273652085452695,0.3668540499103511,STABLE
177,BONO,SUNYANI WEST,ODOMASEMAN SENIOR HIGH SCHOOL,ODOMASE,MIXED,DAY/BOARDING,odomasemanshs@ges.gov.gh,C,No,7.3,-2.5,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
171,BONO,SUNYANI MUNICIPAL,TWENE AMANFO SENIOR HIGH/TECH SCHOOL,SUNYANI,MIXED,DAY,tweneamanfoshst@ges.gov.gh,C,No,7.3349,-2.3319,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
184,BONO,WENCHI MUNICIPAL,NKYERAA SENIOR HIGH SCHOOL,NCHIRAA,MIXED,DAY,nkyeraashs@ges.gov.gh,C,No,7.75,-2.1,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
178,BONO,SUNYANI WEST,DON BOSCO VOC./TECH. INST.,ODUMASI,MIXED,DAY,donboscotechvocinst@ges.gov.gh,C,No,,,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
170,BONO,SUNYANI MUNICIPAL,"S.D.A SENIOR HIGH SCHOOL, SUNYANI",SUNYANI,MIXED,DAY,sdasunyanishs@ges.gov.gh,C,No,7.3449525,-2.3439664,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
175,BONO,SUNYANI WEST,"SACRED HEART SENIOR HIGH SCHOOL, NSOATRE",NSOATRE,MIXED,DAY/BOARDING,sacredheartshs@ges.gov.gh,C,No,7.3423772,-2.3100736,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
153,BONO,BEREKUM-MUNICIPAL,BEREKUM SENIOR HIGH SCHOOL,BEREKUM,MIXED,DAY/BOARDING,berekumshs@ges.gov.gh,C,No,7.45,-2.58,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
152,BONO,BEREKUM-MUNICIPAL,BEREKUM PRESBY SENIOR HIGH SCHOOL,BEREKUM,MIXED,DAY/BOARDING,presbyberekumshs@ges.gov.gh,C,No,7.45,-2.58,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
179,BONO,SUNYANI WEST,"NOTRE DAME GIRLS SENIOR HIGH SCHOOL, SUNYANI",SUNYANI,FEMALE,DAY/BOARDING,notredamegirlsshs@ges.gov.gh,C,No,7.3449525,-2.3439664,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
157,BONO,DORMAA CENTRAL MUNICIPAL,DORMAA SENIOR HIGH SCHOOL,DORMAA AHENKRO,MIXED,DAY/BOARDING,dormaashs@ges.gov.gh,C,No,7.3,-3.0,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
156,BONO,BEREKUM-MUNICIPAL,"METHODIST SENIOR HIGH/TECH SCHOOL,BIADAN",BIADAN,MIXED,DAY/BOARDING,methodistbiadanshst@ges.gov.gh,C,No,7.45,-2.58,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
186,BONO,WENCHI MUNICIPAL,KOASE SENIOR HIGH/TECH SCHOOL,KOASE/WENCHI,MIXED,DAY/BOARDING,koaseshst@ges.gov.gh,C,No,7.75,-2.1,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
187,BONO,WENCHI MUNICIPAL,ISTIQUAAMA SENIOR HIGH SCHOOL,WENCHI,MIXED,DAY/BOARDING,istiquaamashs@ges.gov.gh,C,No,7.75,-2.1,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
159,BONO,DORMAA EAST,MANSEN SENIOR HIGH SCHOOL,WAMFIE,MIXED,DAY/BOARDING,mansenshs@ges.gov.gh,C,No,7.35,-2.7,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
173,BONO,SUNYANI MUNICIPAL,"ST. JAMES SEM & SENIOR HIGH SCHOOL, ABESIM",ABESIM,MALE,DAY/BOARDING,st.jamessemshs@ges.gov.gh,C,No,7.3349,-2.3319,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
174,BONO,SUNYANI MUNICIPAL,SUNYANI SENIOR HIGH SCHOOL,SUNYANI,MIXED,DAY/BOARDING,sunyanishs@ges.gov.gh,C,No,7.3349,-2.3319,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
176,BONO,SUNYANI WEST,CHIRAA SENIOR HIGH SCHOOL,CHIRAA,MIXED,DAY/BOARDING,chiraashs@ges.gov.gh,C,No,7.3,-2.5,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
172,BONO,SUNYANI MUNICIPAL,SUNYANI METHODIST TECHNICAL INST.,SUNYANI,MIXED,DAY/BOARDING,sunyanimethodisttechinst@ges.gov.gh,C,No,,,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
154,BONO,BEREKUM-MUNICIPAL,JINIJINI SENIOR HIGH SCHOOL,JINIJINI,MIXED,DAY/BOARDING,jinijinishs@ges.gov.gh,C,No,7.45,-2.58,19578.702702702703,0.1027027027027027,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.2567567567567567,0.7212305133210525,0.3659700815439251,STABLE
221,CENTRAL,ABURA/ASEBU/ KWAMANKESE,AGGREY MEM. A.M.E.ZION SENIOR HIGH SCHOOL,CAPE COAST,MIXED,DAY/BOARDING,aggreymemamezionshs@ges.gov.gh,C,No,5.1363122,-1.2216372,16411.0,0.1,0.865607260456027,0.8451481017659871,0.7208734762517489,0.1201581073349849,0.25,0.7787748873710216,0.36573416792898,STABLE
169,BONO,JAMAN SOUTH,OUR LADY OF PROVIDENCE SENIOR HIGH SCHOOL,KWASI BUOKROM,FEMALE,DAY/BOARDING,ourladyofprovidenceshs@ges.gov.gh,C,No,7.5,-2.85,20320.0,0.1,0.7823890967860753,0.877756106885157,0.7088370743332414,0.054451008806526,0.25,0.707764133120186,0.3625476724225352,STABLE
168,BONO,JAMAN SOUTH,DROBO SENIOR HIGH SCHOOL,DROBO,MIXED,DAY/BOARDING,droboshs@ges.gov.gh,C,No,7.5,-2.85,20320.0,0.1,0.7823890967860753,0.877756106885157,0.7088370743332414,0.054451008806526,0.25,0.707764133120186,0.3625476724225352,STABLE
313,EASTERN,ASUOGYAMAN,BOSO SENIOR HIGH TECHNICAL SCHOOL,BOSO,MIXED,DAY/BOARDING,bososhst@ges.gov.gh,C,No,6.6556435,-1.1071968,21014.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0985680618339191,0.25,0.6951569539311147,0.3578956254893438,STABLE
314,EASTERN,ASUOGYAMAN,ANUM PRESBY SENIOR HIGH SCHOOL,ANUM,MIXED,DAY/BOARDING,presbyanumshs@ges.gov.gh,C,No,6.3,0.08,21014.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0985680618339191,0.25,0.6951569539311147,0.3578956254893438,STABLE
315,EASTERN,ASUOGYAMAN,ADJENA SENIOR HIGH/TECH SCHOOL,ADJENA,MIXED,DAY/BOARDING,adjenashst@ges.gov.gh,C,No,5.8771706,0.3662603,21014.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0985680618339191,0.25,0.6951569539311147,0.3578956254893438,STABLE
317,EASTERN,ASUOGYAMAN,AKWAMUMAN SENIOR HIGH SCHOOL,ATIMPOKU- AKOSOMBO,MIXED,DAY/BOARDING,akwamumanshs@ges.gov.gh,C,No,6.3,0.08,21014.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0985680618339191,0.25,0.6951569539311147,0.3578956254893438,STABLE
316,EASTERN,ASUOGYAMAN,APEGUSO SENIOR HIGH SCHOOL,APEGUSO,MIXED,DAY/BOARDING,apegusoshs@ges.gov.gh,C,No,6.3,0.08,21014.0,0.1,0.849116394963986,0.7674511101267872,0.7570803660943144,0.0985680618339191,0.25,0.6951569539311147,0.3578956254893438,STABLE
143,ASHANTI,SEKYERE KUMAWU,TWENEBOA KODUA SENIOR HIGH SCHOOL,KUMAWU,MIXED,DAY/BOARDING,tweneboakoduashs@ges.gov.gh,C,No,5.9668857,-0.9929572,13712.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8278048248801047,0.3575725637253564,STABLE
142,ASHANTI,SEKYERE KUMAWU,BANKOMAN SENIOR HIGH SCHOOL,BANKO,MIXED,DAY/BOARDING,bankomanshs@ges.gov.gh,C,No,6.9,-1.2,13712.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8278048248801047,0.3575725637253564,STABLE
144,ASHANTI,SEKYERE KUMAWU,DADEASE AGRIC SENIOR HIGH SCHOOL,DADEASE,MIXED,DAY/BOARDING,dadeaseagricshs@ges.gov.gh,C,No,6.9,-1.2,13712.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8278048248801047,0.3575725637253564,STABLE
145,ASHANTI,SEKYERE KUMAWU,BODOMASE SENIOR HIGH/TECH SCHOOL,BODOMASE,MIXED,DAY,bodomaseshst@ges.gov.gh,C,No,6.8901817,-1.2489599,13712.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8278048248801047,0.3575725637253564,STABLE
26,ASHANTI,AFIGYA-KWABRE,"ST. MICHAEL'S SENIOR HIGH SCHOOL, AHENKRO",AHENKRO,MIXED,DAY/BOARDING,st.michaelahenkroshs@ges.gov.gh,C,No,6.8822105,-1.6356955,13776.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.8266422031681442,0.3572819082973663,STABLE
185,BONO,WENCHI MUNICIPAL,WENCHI METH. SENIOR HIGH SCHOOL,WENCHI,MIXED,DAY/BOARDING,wenchimethshs@ges.gov.gh,C,No,7.2316721,-2.1751937,21314.0,0.1,0.7823890967860753,0.877756106885157,0.7088370743332414,0.1201581073349849,0.25,0.6897071646563,0.35606221735071,STABLE
130,ASHANTI,OFFINSO NORTH,WIAFE AKENTEN PRESBY SENIOR HIGH SCHOOL,AFRANCHO,MIXED,DAY,wiafeakentenpresbyshs@ges.gov.gh,C,No,7.3,-1.65,14051.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.821646562999564,0.3560329982552213,STABLE
131,ASHANTI,OFFINSO NORTH,AKUMADAN SENIOR HIGH SCHOOL,AKUMADAN,MIXED,DAY/BOARDING,akumadanshs@ges.gov.gh,C,No,7.3,-1.65,14051.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.821646562999564,0.3560329982552213,STABLE
132,ASHANTI,OFFINSO NORTH,NKENKANSU COMMUNITY SENIOR HIGH SCHOOL,NKENKANSU,MIXED,DAY/BOARDING,nkenkansucommshs@ges.gov.gh,C,No,7.3,-1.65,14051.0,0.1,0.808679285167131,0.97368862001781,0.899782131978893,0.1201581073349849,0.25,0.821646562999564,0.3560329982552213,STABLE
